"FinanceKey","DateKey","OrganizationKey","DepartmentGroupKey","ScenarioKey","AccountKey","Amount","Date"
"35664","20080301","11","7","1","8","8038.1400000000003","2008-03-01 00:00:00"
"35665","20080301","11","7","1","13","65706.240000000005","2008-03-01 00:00:00"
"35666","20080301","11","7","1","14","39383.410000000003","2008-03-01 00:00:00"
"35667","20080301","11","7","1","15","75551.100000000006","2008-03-01 00:00:00"
"35668","20080301","11","7","1","18","5255.1099999999997","2008-03-01 00:00:00"
"35669","20080301","11","7","1","19","16743.619999999999","2008-03-01 00:00:00"
"35670","20080301","11","7","1","20","4992.3400000000001","2008-03-01 00:00:00"
"35671","20080301","11","7","1","21","94604.649999999994","2008-03-01 00:00:00"
"35672","20080301","11","7","1","22","4552.9700000000003","2008-03-01 00:00:00"
"35673","20080301","11","7","1","23","1843.3499999999999","2008-03-01 00:00:00"
"35674","20080301","11","7","1","24","9342.4200000000001","2008-03-01 00:00:00"
"35675","20080301","11","7","1","28","7837.0799999999999","2008-03-01 00:00:00"
"35676","20080301","11","7","1","29","69352.050000000003","2008-03-01 00:00:00"
"35677","20080301","11","7","1","31","79876.720000000001","2008-03-01 00:00:00"
"35678","20080301","11","7","1","32","13019.09","2008-03-01 00:00:00"
"35679","20080301","11","7","1","33","10916.92","2008-03-01 00:00:00"
"35680","20080301","11","7","1","34","30100.259999999998","2008-03-01 00:00:00"
"35681","20080301","11","7","1","35","46163.32","2008-03-01 00:00:00"
"35682","20080301","11","7","1","37","39867.459999999999","2008-03-01 00:00:00"
"35683","20080301","11","7","1","38","13818.040000000001","2008-03-01 00:00:00"
"35684","20080301","11","7","1","39","80700.139999999999","2008-03-01 00:00:00"
"35685","20080301","11","7","1","40","11437.139999999999","2008-03-01 00:00:00"
"35686","20080301","11","7","1","43","-77758.179999999993","2008-03-01 00:00:00"
"35687","20080301","11","7","1","46","604504.28000000003","2008-03-01 00:00:00"
"35688","20080301","11","7","1","100","7921.1199999999999","2008-03-01 00:00:00"
"35689","20080301","12","1","1","60","23000.119999999999","2008-03-01 00:00:00"
"35690","20080301","12","1","1","61","2124.1999999999998","2008-03-01 00:00:00"
"35691","20080301","12","1","1","62","1416.74","2008-03-01 00:00:00"
"35692","20080301","12","1","1","65","261.39999999999998","2008-03-01 00:00:00"
"35693","20080301","12","1","1","66","236.93000000000001","2008-03-01 00:00:00"
"35694","20080301","12","1","1","67","123.09999999999999","2008-03-01 00:00:00"
"35695","20080301","12","1","1","68","91.189999999999998","2008-03-01 00:00:00"
"35696","20080301","12","1","1","69","27.359999999999999","2008-03-01 00:00:00"
"35697","20080301","12","1","1","71","42.25","2008-03-01 00:00:00"
"35698","20080301","12","1","1","73","186.93000000000001","2008-03-01 00:00:00"
"35699","20080301","12","1","1","74","300.75999999999999","2008-03-01 00:00:00"
"35700","20080301","12","1","1","76","247.56999999999999","2008-03-01 00:00:00"
"35701","20080301","12","1","1","77","445.44999999999999","2008-03-01 00:00:00"
"35702","20080301","12","1","1","78","160.34","2008-03-01 00:00:00"
"35703","20080301","12","1","1","80","597.58000000000004","2008-03-01 00:00:00"
"35704","20080301","12","1","1","81","369.91000000000003","2008-03-01 00:00:00"
"35705","20080301","12","1","1","82","39.060000000000002","2008-03-01 00:00:00"
"35706","20080301","12","1","1","83","134.80000000000001","2008-03-01 00:00:00"
"35707","20080301","12","1","1","84","122.04000000000001","2008-03-01 00:00:00"
"35708","20080301","12","1","1","85","108.20999999999999","2008-03-01 00:00:00"
"35709","20080301","12","1","1","87","479.49000000000001","2008-03-01 00:00:00"
"35710","20080301","12","1","1","89","118.84999999999999","2008-03-01 00:00:00"
"35711","20080301","12","1","1","90","182.68000000000001","2008-03-01 00:00:00"
"35712","20080301","12","1","1","91","-144.97999999999999","2008-03-01 00:00:00"
"35713","20080301","12","1","1","92","243.31999999999999","2008-03-01 00:00:00"
"35714","20080301","12","1","1","94","129.47999999999999","2008-03-01 00:00:00"
"35715","20080301","12","1","1","96","5","2008-03-01 00:00:00"
"35716","20080301","12","2","1","12","57409.279999999999","2008-03-01 00:00:00"
"35717","20080301","12","2","1","60","9788.1800000000003","2008-03-01 00:00:00"
"35718","20080301","12","2","1","61","903.97000000000003","2008-03-01 00:00:00"
"35719","20080301","12","2","1","62","903.97000000000003","2008-03-01 00:00:00"
"35720","20080301","12","2","1","65","166.72","2008-03-01 00:00:00"
"35721","20080301","12","2","1","66","150.75999999999999","2008-03-01 00:00:00"
"35722","20080301","12","2","1","67","75.230000000000004","2008-03-01 00:00:00"
"35723","20080301","12","2","1","68","58.210000000000001","2008-03-01 00:00:00"
"35724","20080301","12","2","1","69","17.780000000000001","2008-03-01 00:00:00"
"35725","20080301","12","2","1","71","25.23","2008-03-01 00:00:00"
"35726","20080301","12","2","1","73","102.89","2008-03-01 00:00:00"
"35727","20080301","12","2","1","74","411.41000000000003","2008-03-01 00:00:00"
"35728","20080301","12","2","1","76","112.45999999999999","2008-03-01 00:00:00"
"35729","20080301","12","2","1","77","201.83000000000001","2008-03-01 00:00:00"
"35730","20080301","12","2","1","78","84.799999999999997","2008-03-01 00:00:00"
"35731","20080301","12","2","1","80","243.31999999999999","2008-03-01 00:00:00"
"35732","20080301","12","2","1","81","150.75999999999999","2008-03-01 00:00:00"
"35733","20080301","12","2","1","82","16.719999999999999","2008-03-01 00:00:00"
"35734","20080301","12","2","1","83","56.079999999999998","2008-03-01 00:00:00"
"35735","20080301","12","2","1","84","50.759999999999998","2008-03-01 00:00:00"
"35736","20080301","12","2","1","85","44.380000000000003","2008-03-01 00:00:00"
"35737","20080301","12","2","1","87","192.25","2008-03-01 00:00:00"
"35738","20080301","12","2","1","89","49.700000000000003","2008-03-01 00:00:00"
"35739","20080301","12","2","1","90","75.230000000000004","2008-03-01 00:00:00"
"35740","20080301","12","2","1","91","-58.810000000000002","2008-03-01 00:00:00"
"35741","20080301","12","2","1","92","100.76000000000001","2008-03-01 00:00:00"
"35742","20080301","12","2","1","94","52.890000000000001","2008-03-01 00:00:00"
"35743","20080301","12","2","1","96","2","2008-03-01 00:00:00"
"35744","20080301","12","6","1","52","5115.75","2008-03-01 00:00:00"
"35745","20080301","12","6","1","53","3410.4000000000001","2008-03-01 00:00:00"
"35746","20080301","12","6","1","56","61638.080000000002","2008-03-01 00:00:00"
"35747","20080301","12","6","1","57","7674.3100000000004","2008-03-01 00:00:00"
"35748","20080301","12","6","1","60","37191.879999999997","2008-03-01 00:00:00"
"35749","20080301","12","6","1","61","4197.6499999999996","2008-03-01 00:00:00"
"35750","20080301","12","6","1","62","3816.79","2008-03-01 00:00:00"
"35751","20080301","12","6","1","63","8526.4500000000007","2008-03-01 00:00:00"
"35752","20080301","12","6","1","65","715.66999999999996","2008-03-01 00:00:00"
"35753","20080301","12","6","1","66","650.76999999999998","2008-03-01 00:00:00"
"35754","20080301","12","6","1","67","324.17000000000002","2008-03-01 00:00:00"
"35755","20080301","12","6","1","68","247.56999999999999","2008-03-01 00:00:00"
"35756","20080301","12","6","1","69","72.040000000000006","2008-03-01 00:00:00"
"35757","20080301","12","6","1","71","111.40000000000001","2008-03-01 00:00:00"
"35758","20080301","12","6","1","72","682.69000000000005","2008-03-01 00:00:00"
"35759","20080301","12","6","1","73","431.62","2008-03-01 00:00:00"
"35760","20080301","12","6","1","74","479.49000000000001","2008-03-01 00:00:00"
"35761","20080301","12","6","1","76","1932.71","2008-03-01 00:00:00"
"35762","20080301","12","6","1","77","827.37","2008-03-01 00:00:00"
"35763","20080301","12","6","1","78","245.44","2008-03-01 00:00:00"
"35764","20080301","12","6","1","80","983.75999999999999","2008-03-01 00:00:00"
"35765","20080301","12","6","1","81","609.27999999999997","2008-03-01 00:00:00"
"35766","20080301","12","6","1","82","64.590000000000003","2008-03-01 00:00:00"
"35767","20080301","12","6","1","83","225.22999999999999","2008-03-01 00:00:00"
"35768","20080301","12","6","1","84","205.02000000000001","2008-03-01 00:00:00"
"35769","20080301","12","6","1","85","180.55000000000001","2008-03-01 00:00:00"
"35770","20080301","12","6","1","87","766.73000000000002","2008-03-01 00:00:00"
"35771","20080301","12","6","1","89","199.69999999999999","2008-03-01 00:00:00"
"35772","20080301","12","6","1","90","307.14999999999998","2008-03-01 00:00:00"
"35773","20080301","12","6","1","91","-243.91999999999999","2008-03-01 00:00:00"
"35774","20080301","12","6","1","92","409.27999999999997","2008-03-01 00:00:00"
"35775","20080301","12","6","1","94","11525.440000000001","2008-03-01 00:00:00"
"35776","20080301","12","6","1","96","8","2008-03-01 00:00:00"
"35777","20080301","12","6","1","97","278","2008-03-01 00:00:00"
"35778","20080301","12","6","1","99","35000","2008-03-01 00:00:00"
"35779","20080301","12","6","1","101","170524.14999999999","2008-03-01 00:00:00"
"35780","20080301","12","7","1","4","224187.92000000001","2008-03-01 00:00:00"
"35781","20080301","12","7","1","6","276586.76000000001","2008-03-01 00:00:00"
"35782","20080301","12","7","1","7","8842.4099999999999","2008-03-01 00:00:00"
"35783","20080301","12","7","1","8","5531.71","2008-03-01 00:00:00"
"35784","20080301","12","7","1","13","39413.199999999997","2008-03-01 00:00:00"
"35785","20080301","12","7","1","14","29871.529999999999","2008-03-01 00:00:00"
"35786","20080301","12","7","1","15","60296.559999999998","2008-03-01 00:00:00"
"35787","20080301","12","7","1","18","5255.1099999999997","2008-03-01 00:00:00"
"35788","20080301","12","7","1","19","16743.619999999999","2008-03-01 00:00:00"
"35789","20080301","12","7","1","20","5412.5600000000004","2008-03-01 00:00:00"
"35790","20080301","12","7","1","21","44049.449999999997","2008-03-01 00:00:00"
"35791","20080301","12","7","1","22","4508.29","2008-03-01 00:00:00"
"35792","20080301","12","7","1","23","1861.4300000000001","2008-03-01 00:00:00"
"35793","20080301","12","7","1","24","8674.3199999999997","2008-03-01 00:00:00"
"35794","20080301","12","7","1","28","9088.1599999999999","2008-03-01 00:00:00"
"35795","20080301","12","7","1","29","75191.520000000004","2008-03-01 00:00:00"
"35796","20080301","12","7","1","31","41040.889999999999","2008-03-01 00:00:00"
"35797","20080301","12","7","1","32","11680.76","2008-03-01 00:00:00"
"35798","20080301","12","7","1","33","10712.66","2008-03-01 00:00:00"
"35799","20080301","12","7","1","34","19167.07","2008-03-01 00:00:00"
"35800","20080301","12","7","1","35","49427.209999999999","2008-03-01 00:00:00"
"35801","20080301","12","7","1","37","46163.32","2008-03-01 00:00:00"
"35802","20080301","12","7","1","38","12397.799999999999","2008-03-01 00:00:00"
"35803","20080301","12","7","1","39","36259.949999999997","2008-03-01 00:00:00"
"35804","20080301","12","7","1","40","13262.709999999999","2008-03-01 00:00:00"
"35805","20080301","12","7","1","43","159748.67000000001","2008-03-01 00:00:00"
"35806","20080301","12","7","1","46","295582.28999999998","2008-03-01 00:00:00"
"35807","20080301","12","7","1","100","8921.1399999999994","2008-03-01 00:00:00"
"35808","20080301","13","1","1","60","16948.939999999999","2008-03-01 00:00:00"
"35809","20080301","13","1","1","61","1390.75","2008-03-01 00:00:00"
"35810","20080301","13","1","1","62","1217.0599999999999","2008-03-01 00:00:00"
"35811","20080301","13","1","1","65","218.80000000000001","2008-03-01 00:00:00"
"35812","20080301","13","1","1","66","197.75","2008-03-01 00:00:00"
"35813","20080301","13","1","1","67","103.01000000000001","2008-03-01 00:00:00"
"35814","20080301","13","1","1","68","78.450000000000003","2008-03-01 00:00:00"
"35815","20080301","13","1","1","69","22.300000000000001","2008-03-01 00:00:00"
"35816","20080301","13","1","1","71","32.829999999999998","2008-03-01 00:00:00"
"35817","20080301","13","1","1","73","146.87","2008-03-01 00:00:00"
"35818","20080301","13","1","1","74","559.15999999999997","2008-03-01 00:00:00"
"35819","20080301","13","1","1","76","174.94","2008-03-01 00:00:00"
"35820","20080301","13","1","1","77","313.54000000000002","2008-03-01 00:00:00"
"35821","20080301","13","1","1","78","117.04000000000001","2008-03-01 00:00:00"
"35822","20080301","13","1","1","80","369.68000000000001","2008-03-01 00:00:00"
"35823","20080301","13","1","1","81","229.33000000000001","2008-03-01 00:00:00"
"35824","20080301","13","1","1","82","24.059999999999999","2008-03-01 00:00:00"
"35825","20080301","13","1","1","83","81.959999999999994","2008-03-01 00:00:00"
"35826","20080301","13","1","1","84","71.430000000000007","2008-03-01 00:00:00"
"35827","20080301","13","1","1","85","64.409999999999997","2008-03-01 00:00:00"
"35828","20080301","13","1","1","87","317.05000000000001","2008-03-01 00:00:00"
"35829","20080301","13","1","1","89","69.670000000000002","2008-03-01 00:00:00"
"35830","20080301","13","1","1","90","106.52","2008-03-01 00:00:00"
"35831","20080301","13","1","1","91","-82.959999999999994","2008-03-01 00:00:00"
"35832","20080301","13","1","1","92","141.61000000000001","2008-03-01 00:00:00"
"35833","20080301","13","1","1","96","2","2008-03-01 00:00:00"
"35834","20080301","13","2","1","12","126391.33","2008-03-01 00:00:00"
"35835","20080301","13","2","1","60","30989.549999999999","2008-03-01 00:00:00"
"35836","20080301","13","2","1","61","3815.3600000000001","2008-03-01 00:00:00"
"35837","20080301","13","2","1","62","3180.2600000000002","2008-03-01 00:00:00"
"35838","20080301","13","2","1","65","618.80999999999995","2008-03-01 00:00:00"
"35839","20080301","13","2","1","66","562.66999999999996","2008-03-01 00:00:00"
"35840","20080301","13","2","1","67","281.95999999999998","2008-03-01 00:00:00"
"35841","20080301","13","2","1","68","211.78","2008-03-01 00:00:00"
"35842","20080301","13","2","1","69","62.659999999999997","2008-03-01 00:00:00"
"35843","20080301","13","2","1","71","92.480000000000004","2008-03-01 00:00:00"
"35844","20080301","13","2","1","73","366.17000000000002","2008-03-01 00:00:00"
"35845","20080301","13","2","1","74","776.70000000000005","2008-03-01 00:00:00"
"35846","20080301","13","2","1","76","387.22000000000003","2008-03-01 00:00:00"
"35847","20080301","13","2","1","77","696","2008-03-01 00:00:00"
"35848","20080301","13","2","1","78","210.03","2008-03-01 00:00:00"
"35849","20080301","13","2","1","80","759.15999999999997","2008-03-01 00:00:00"
"35850","20080301","13","2","1","81","469.68000000000001","2008-03-01 00:00:00"
"35851","20080301","13","2","1","82","48.619999999999997","2008-03-01 00:00:00"
"35852","20080301","13","2","1","83","167.91999999999999","2008-03-01 00:00:00"
"35853","20080301","13","2","1","84","148.62","2008-03-01 00:00:00"
"35854","20080301","13","2","1","85","134.59","2008-03-01 00:00:00"
"35855","20080301","13","2","1","87","632.84000000000003","2008-03-01 00:00:00"
"35856","20080301","13","2","1","89","145.11000000000001","2008-03-01 00:00:00"
"35857","20080301","13","2","1","90","222.31","2008-03-01 00:00:00"
"35858","20080301","13","2","1","91","-175.94","2008-03-01 00:00:00"
"35859","20080301","13","2","1","92","295.99000000000001","2008-03-01 00:00:00"
"35860","20080301","13","2","1","96","4","2008-03-01 00:00:00"
"35861","20080301","13","6","1","52","29491.279999999999","2008-03-01 00:00:00"
"35862","20080301","13","6","1","53","8425.9699999999993","2008-03-01 00:00:00"
"35863","20080301","13","6","1","54","87.219999999999999","2008-03-01 00:00:00"
"35864","20080301","13","6","1","56","176562.44","2008-03-01 00:00:00"
"35865","20080301","13","6","1","57","6320.6700000000001","2008-03-01 00:00:00"
"35866","20080301","13","6","1","60","29698.299999999999","2008-03-01 00:00:00"
"35867","20080301","13","6","1","61","3657.46","2008-03-01 00:00:00"
"35868","20080301","13","6","1","62","3046.9200000000001","2008-03-01 00:00:00"
"35869","20080301","13","6","1","63","8425.9699999999993","2008-03-01 00:00:00"
"35870","20080301","13","6","1","65","632.84000000000003","2008-03-01 00:00:00"
"35871","20080301","13","6","1","66","574.95000000000005","2008-03-01 00:00:00"
"35872","20080301","13","6","1","67","281.95999999999998","2008-03-01 00:00:00"
"35873","20080301","13","6","1","68","211.78","2008-03-01 00:00:00"
"35874","20080301","13","6","1","69","64.409999999999997","2008-03-01 00:00:00"
"35875","20080301","13","6","1","71","92.480000000000004","2008-03-01 00:00:00"
"35876","20080301","13","6","1","72","843.37","2008-03-01 00:00:00"
"35877","20080301","13","6","1","73","366.17000000000002","2008-03-01 00:00:00"
"35878","20080301","13","6","1","74","790.74000000000001","2008-03-01 00:00:00"
"35879","20080301","13","6","1","76","4094.3099999999999","2008-03-01 00:00:00"
"35880","20080301","13","6","1","77","696","2008-03-01 00:00:00"
"35881","20080301","13","6","1","78","204.75999999999999","2008-03-01 00:00:00"
"35882","20080301","13","6","1","80","738.11000000000001","2008-03-01 00:00:00"
"35883","20080301","13","6","1","81","457.39999999999998","2008-03-01 00:00:00"
"35884","20080301","13","6","1","82","46.869999999999997","2008-03-01 00:00:00"
"35885","20080301","13","6","1","83","162.66","2008-03-01 00:00:00"
"35886","20080301","13","6","1","84","141.61000000000001","2008-03-01 00:00:00"
"35887","20080301","13","6","1","85","129.31999999999999","2008-03-01 00:00:00"
"35888","20080301","13","6","1","87","632.84000000000003","2008-03-01 00:00:00"
"35889","20080301","13","6","1","89","139.84999999999999","2008-03-01 00:00:00"
"35890","20080301","13","6","1","90","213.53999999999999","2008-03-01 00:00:00"
"35891","20080301","13","6","1","91","-168.91999999999999","2008-03-01 00:00:00"
"35892","20080301","13","6","1","92","283.70999999999998","2008-03-01 00:00:00"
"35893","20080301","13","6","1","96","4","2008-03-01 00:00:00"
"35894","20080301","13","6","1","97","509","2008-03-01 00:00:00"
"35895","20080301","13","6","1","99","12500","2008-03-01 00:00:00"
"35896","20080301","13","6","1","101","421307.34999999998","2008-03-01 00:00:00"
"35897","20080301","13","7","1","4","542169.25","2008-03-01 00:00:00"
"35898","20080301","13","7","1","6","399573.60999999999","2008-03-01 00:00:00"
"35899","20080301","13","7","1","7","12297.969999999999","2008-03-01 00:00:00"
"35900","20080301","13","7","1","8","7992.6300000000001","2008-03-01 00:00:00"
"35901","20080301","13","7","1","13","63532.260000000002","2008-03-01 00:00:00"
"35902","20080301","13","7","1","14","41954.669999999998","2008-03-01 00:00:00"
"35903","20080301","13","7","1","15","82311.559999999998","2008-03-01 00:00:00"
"35904","20080301","13","7","1","18","4332.9099999999999","2008-03-01 00:00:00"
"35905","20080301","13","7","1","19","13806.77","2008-03-01 00:00:00"
"35906","20080301","13","7","1","20","4071.5","2008-03-01 00:00:00"
"35907","20080301","13","7","1","21","50802.199999999997","2008-03-01 00:00:00"
"35908","20080301","13","7","1","22","3717.1100000000001","2008-03-01 00:00:00"
"35909","20080301","13","7","1","23","1534.6099999999999","2008-03-01 00:00:00"
"35910","20080301","13","7","1","24","8410.1800000000003","2008-03-01 00:00:00"
"35911","20080301","13","7","1","28","7082.0900000000001","2008-03-01 00:00:00"
"35912","20080301","13","7","1","29","56579.5","2008-03-01 00:00:00"
"35913","20080301","13","7","1","31","42930.120000000003","2008-03-01 00:00:00"
"35914","20080301","13","7","1","32","9029.4899999999998","2008-03-01 00:00:00"
"35915","20080301","13","7","1","33","8666.3299999999999","2008-03-01 00:00:00"
"35916","20080301","13","7","1","34","30486.029999999999","2008-03-01 00:00:00"
"35917","20080301","13","7","1","35","41524.830000000002","2008-03-01 00:00:00"
"35918","20080301","13","7","1","37","33565.040000000001","2008-03-01 00:00:00"
"35919","20080301","13","7","1","38","10648.82","2008-03-01 00:00:00"
"35920","20080301","13","7","1","39","46872.300000000003","2008-03-01 00:00:00"
"35921","20080301","13","7","1","40","10334.780000000001","2008-03-01 00:00:00"
"35922","20080301","13","7","1","43","987605.96999999997","2008-03-01 00:00:00"
"35923","20080301","13","7","1","46","70835.039999999994","2008-03-01 00:00:00"
"35924","20080301","13","7","1","100","6738.2200000000003","2008-03-01 00:00:00"
"35925","20080401","3","1","1","60","76797","2008-04-01 00:00:00"
"35926","20080401","3","1","1","61","7880","2008-04-01 00:00:00"
"35927","20080401","3","1","1","62","7880","2008-04-01 00:00:00"
"35928","20080401","3","1","1","65","1292","2008-04-01 00:00:00"
"35929","20080401","3","1","1","66","1175","2008-04-01 00:00:00"
"35930","20080401","3","1","1","67","583","2008-04-01 00:00:00"
"35931","20080401","3","1","1","68","441","2008-04-01 00:00:00"
"35932","20080401","3","1","1","69","129","2008-04-01 00:00:00"
"35933","20080401","3","1","1","71","205","2008-04-01 00:00:00"
"35934","20080401","3","1","1","73","778","2008-04-01 00:00:00"
"35935","20080401","3","1","1","74","393","2008-04-01 00:00:00"
"35936","20080401","3","1","1","76","842","2008-04-01 00:00:00"
"35937","20080401","3","1","1","77","1517","2008-04-01 00:00:00"
"35938","20080401","3","1","1","78","395","2008-04-01 00:00:00"
"35939","20080401","3","1","1","80","1488","2008-04-01 00:00:00"
"35940","20080401","3","1","1","81","921","2008-04-01 00:00:00"
"35941","20080401","3","1","1","82","88","2008-04-01 00:00:00"
"35942","20080401","3","1","1","83","308","2008-04-01 00:00:00"
"35943","20080401","3","1","1","84","252","2008-04-01 00:00:00"
"35944","20080401","3","1","1","85","246","2008-04-01 00:00:00"
"35945","20080401","3","1","1","87","1418","2008-04-01 00:00:00"
"35946","20080401","3","1","1","89","328","2008-04-01 00:00:00"
"35947","20080401","3","1","1","90","504","2008-04-01 00:00:00"
"35948","20080401","3","1","1","91","-403","2008-04-01 00:00:00"
"35949","20080401","3","1","1","92","672","2008-04-01 00:00:00"
"35950","20080401","3","1","1","94","47","2008-04-01 00:00:00"
"35951","20080401","3","1","1","96","21","2008-04-01 00:00:00"
"35952","20080401","3","2","1","12","86491","2008-04-01 00:00:00"
"35953","20080401","3","6","1","52","7707","2008-04-01 00:00:00"
"35954","20080401","3","6","1","53","2569","2008-04-01 00:00:00"
"35955","20080401","3","6","1","54","151","2008-04-01 00:00:00"
"35956","20080401","3","6","1","56","86901","2008-04-01 00:00:00"
"35957","20080401","3","6","1","60","47093","2008-04-01 00:00:00"
"35958","20080401","3","6","1","61","5315","2008-04-01 00:00:00"
"35959","20080401","3","6","1","62","4349","2008-04-01 00:00:00"
"35960","20080401","3","6","1","63","5780","2008-04-01 00:00:00"
"35961","20080401","3","6","1","65","741","2008-04-01 00:00:00"
"35962","20080401","3","6","1","66","674","2008-04-01 00:00:00"
"35963","20080401","3","6","1","67","332","2008-04-01 00:00:00"
"35964","20080401","3","6","1","68","254","2008-04-01 00:00:00"
"35965","20080401","3","6","1","69","74","2008-04-01 00:00:00"
"35966","20080401","3","6","1","71","114","2008-04-01 00:00:00"
"35967","20080401","3","6","1","72","192","2008-04-01 00:00:00"
"35968","20080401","3","6","1","73","456","2008-04-01 00:00:00"
"35969","20080401","3","6","1","74","335","2008-04-01 00:00:00"
"35970","20080401","3","6","1","76","2110","2008-04-01 00:00:00"
"35971","20080401","3","6","1","77","912","2008-04-01 00:00:00"
"35972","20080401","3","6","1","78","258","2008-04-01 00:00:00"
"35973","20080401","3","6","1","80","1054","2008-04-01 00:00:00"
"35974","20080401","3","6","1","81","653","2008-04-01 00:00:00"
"35975","20080401","3","6","1","82","67","2008-04-01 00:00:00"
"35976","20080401","3","6","1","83","233","2008-04-01 00:00:00"
"35977","20080401","3","6","1","84","205","2008-04-01 00:00:00"
"35978","20080401","3","6","1","85","186","2008-04-01 00:00:00"
"35979","20080401","3","6","1","87","878","2008-04-01 00:00:00"
"35980","20080401","3","6","1","89","267","2008-04-01 00:00:00"
"35981","20080401","3","6","1","90","409","2008-04-01 00:00:00"
"35982","20080401","3","6","1","91","-327","2008-04-01 00:00:00"
"35983","20080401","3","6","1","92","546","2008-04-01 00:00:00"
"35984","20080401","3","6","1","94","1947","2008-04-01 00:00:00"
"35985","20080401","3","6","1","96","13","2008-04-01 00:00:00"
"35986","20080401","3","6","1","97","819","2008-04-01 00:00:00"
"35987","20080401","3","6","1","99","52000","2008-04-01 00:00:00"
"35988","20080401","3","6","1","101","256906","2008-04-01 00:00:00"
"35989","20080401","3","7","1","4","317621","2008-04-01 00:00:00"
"35990","20080401","3","7","1","6","404098","2008-04-01 00:00:00"
"35991","20080401","3","7","1","7","11995","2008-04-01 00:00:00"
"35992","20080401","3","7","1","8","8081","2008-04-01 00:00:00"
"35993","20080401","3","7","1","13","64251","2008-04-01 00:00:00"
"35994","20080401","3","7","1","14","37985","2008-04-01 00:00:00"
"35995","20080401","3","7","1","15","73545","2008-04-01 00:00:00"
"35996","20080401","3","7","1","18","24696","2008-04-01 00:00:00"
"35997","20080401","3","7","1","19","78696","2008-04-01 00:00:00"
"35998","20080401","3","7","1","20","23708","2008-04-01 00:00:00"
"35999","20080401","3","7","1","21","96668","2008-04-01 00:00:00"
"36000","20080401","3","7","1","22","21186","2008-04-01 00:00:00"
"36001","20080401","3","7","1","23","8835","2008-04-01 00:00:00"
"36002","20080401","3","7","1","24","42561","2008-04-01 00:00:00"
"36003","20080401","3","7","1","28","35659","2008-04-01 00:00:00"
"36004","20080401","3","7","1","29","329388","2008-04-01 00:00:00"
"36005","20080401","3","7","1","31","92039","2008-04-01 00:00:00"
"36006","20080401","3","7","1","32","54326","2008-04-01 00:00:00"
"36007","20080401","3","7","1","33","46513","2008-04-01 00:00:00"
"36008","20080401","3","7","1","34","26306","2008-04-01 00:00:00"
"36009","20080401","3","7","1","35","168344","2008-04-01 00:00:00"
"36010","20080401","3","7","1","37","167458","2008-04-01 00:00:00"
"36011","20080401","3","7","1","38","58875","2008-04-01 00:00:00"
"36012","20080401","3","7","1","39","90141","2008-04-01 00:00:00"
"36013","20080401","3","7","1","40","52039","2008-04-01 00:00:00"
"36014","20080401","3","7","1","43","67766","2008-04-01 00:00:00"
"36015","20080401","3","7","1","46","76296","2008-04-01 00:00:00"
"36016","20080401","3","7","1","60","13386","2008-04-01 00:00:00"
"36017","20080401","3","7","1","61","1099","2008-04-01 00:00:00"
"36018","20080401","3","7","1","62","1099","2008-04-01 00:00:00"
"36019","20080401","3","7","1","65","204","2008-04-01 00:00:00"
"36020","20080401","3","7","1","66","185","2008-04-01 00:00:00"
"36021","20080401","3","7","1","67","93","2008-04-01 00:00:00"
"36022","20080401","3","7","1","68","72","2008-04-01 00:00:00"
"36023","20080401","3","7","1","69","20","2008-04-01 00:00:00"
"36024","20080401","3","7","1","71","31","2008-04-01 00:00:00"
"36025","20080401","3","7","1","73","132","2008-04-01 00:00:00"
"36026","20080401","3","7","1","74","269","2008-04-01 00:00:00"
"36027","20080401","3","7","1","76","152","2008-04-01 00:00:00"
"36028","20080401","3","7","1","77","272","2008-04-01 00:00:00"
"36029","20080401","3","7","1","78","87","2008-04-01 00:00:00"
"36030","20080401","3","7","1","80","315","2008-04-01 00:00:00"
"36031","20080401","3","7","1","81","195","2008-04-01 00:00:00"
"36032","20080401","3","7","1","82","20","2008-04-01 00:00:00"
"36033","20080401","3","7","1","83","69","2008-04-01 00:00:00"
"36034","20080401","3","7","1","84","60","2008-04-01 00:00:00"
"36035","20080401","3","7","1","85","55","2008-04-01 00:00:00"
"36036","20080401","3","7","1","87","270","2008-04-01 00:00:00"
"36037","20080401","3","7","1","89","78","2008-04-01 00:00:00"
"36038","20080401","3","7","1","90","120","2008-04-01 00:00:00"
"36039","20080401","3","7","1","91","-96","2008-04-01 00:00:00"
"36040","20080401","3","7","1","92","160","2008-04-01 00:00:00"
"36041","20080401","3","7","1","94","10","2008-04-01 00:00:00"
"36042","20080401","3","7","1","96","4","2008-04-01 00:00:00"
"36043","20080401","3","7","1","100","35267","2008-04-01 00:00:00"
"36044","20080401","4","1","1","60","81282","2008-04-01 00:00:00"
"36045","20080401","4","1","1","61","8340","2008-04-01 00:00:00"
"36046","20080401","4","1","1","62","8340","2008-04-01 00:00:00"
"36047","20080401","4","1","1","65","1634","2008-04-01 00:00:00"
"36048","20080401","4","1","1","66","1486","2008-04-01 00:00:00"
"36049","20080401","4","1","1","67","741","2008-04-01 00:00:00"
"36050","20080401","4","1","1","68","551","2008-04-01 00:00:00"
"36051","20080401","4","1","1","69","163","2008-04-01 00:00:00"
"36052","20080401","4","1","1","71","247","2008-04-01 00:00:00"
"36053","20080401","4","1","1","73","963","2008-04-01 00:00:00"
